id,ship_name,mmsi,sog,cog,heading,nav_status,lon,lat,width,length,ship_type,p99_speed,iso_flag,iso_anomaly,p99_anomaly,speed_anomaly
6292,TIL ABICHT,211760010,0.0,360.0,511,2,9.97232,53.54474,6,20,60,16.448999999999998,1,False,False,False
6297,MSC ALESSIA,636025327,4.6,38.7,50,0,1.72558,51.10852,51,366,70,4.508,-1,True,True,True
6305,JACKSON 1,244030328,0.0,360.0,511,0,4.89064,52.38573,4,7,69,0.0,1,False,False,False
6306,EVIAPETROL I,240285000,0.0,67.1,0,1,23.53996,38.02214,12,75,80,4.1850000000000005,1,False,False,False
6314,FLAGGSUND,257742800,0.1,127.7,511,5,16.5247,68.40999,8,14,70,0.09299999999999997,1,False,True,True
6316,VARHOLMEN,257032130,0.3,88.4,511,0,11.93267,65.88326,8,14,79,0.3,1,False,False,False
6317,ALBACORE,259205000,0.0,52.0,321,15,5.16051,61.91623,6,26,30,2.8,1,False,False,False
6354,STELLAMARIS,228032800,12.9,298.1,297,3,-3.03935,47.14061,15,103,33,12.9,1,False,False,False
6372,PANAMANA,257536000,0.0,22.9,340,5,8.74176,53.09957,33,213,70,0.0,1,False,False,False
6373,SEA CONDOR,241963000,9.3,346.0,345,0,54.88372,25.26472,44,249,80,9.796000000000001,1,False,False,False
6388,AMICA MEA,319260000,0.5,83.0,106,0,-75.91066,23.63742,9,46,37,0.5,1,False,False,False
6393,BRASIL,211519400,0.0,360.0,511,5,13.46472,52.4938,7,46,69,0.0,1,False,False,False
6395,GEMINI,367380880,27.7,344.3,511,0,-122.35154,37.73022,9,36,60,28.0,1,False,False,False
6403,FRIENDSHIP,503345400,7.4,277.9,250,0,151.23047,-33.84788,10,25,60,12.222,1,False,False,False
6412,LOVOY,257332700,0.0,0.0,511,0,9.6971,59.05099,5,18,69,0.0,1,False,False,False
6413,DE MANKE MONNIK,244013475,0.0,360.0,511,0,4.88383,52.39799,4,10,69,0.07300000000000005,1,False,False,False
6414,VOS GORGEOUS,235103024,4.7,309.9,312,3,6.89323,54.00312,15,60,99,4.7,1,False,False,False
6421,ICS TENACIOUS,311001600,0.1,169.8,8,0,144.37907,-38.11113,19,103,80,6.827999999999999,1,False,False,False
6426,PETER R WEISS,367496240,102.3,360.0,511,0,-74.01144,40.77177,6,19,60,102.3,-1,True,False,True
6428,ISLAND REGENT,316039153,0.0,322.8,317,15,-122.97414,49.29101,11,24,52,5.874,1,False,False,False
6430,NESTOR I,636018365,0.0,185.0,154,5,3.75384,51.115,28,180,79,0.0,1,False,False,False
6431,YP704,369970478,0.0,290.4,295,0,-76.46723,38.98422,12,60,99,0.0,1,False,False,False
5625,WESTERN ENDEAVOUR,250190000,0.0,34.3,347,0,-8.68963,42.25955,13,71,30,0.0,1,False,False,False
5889,MUZAFFER ANA,314526000,0.1,146.2,21,1,28.91399,40.96326,18,148,70,0.199,1,False,False,False
5905,LUCY,244060806,0.0,360.0,511,5,5.93878,51.96404,8,65,79,0.0,1,False,False,False
5921,TAYRONA,538072649,0.0,234.2,316,5,7.12661,43.58555,8,40,37,102.3,1,False,False,False
5922,LOIRE PRINCESSE,226010880,6.3,336.8,337,0,-1.83985,47.23768,16,89,69,6.496,1,False,False,False
5925,POLAR,265079580,0.0,186.5,298,0,11.56409,57.94439,13,50,30,0.0,1,False,False,False
5939,PAUL C LEDCOR,316001222,0.0,164.6,511,0,-123.10114,49.19829,7,19,52,0.0,1,False,False,False
5953,AMERICAN FREEDOM,367005260,0.0,360.0,75,0,-93.9869,30.02182,34,114,57,6.794,1,False,False,False
5981,PIONEER (PILOTS),245711000,0.0,196.2,73,0,6.20602,53.40759,6,21,50,0.1,1,False,False,False
5983,NH KAN 2,244375541,0.0,360.0,511,0,4.77431,52.8829,6,21,69,0.0,1,False,False,False
5984,STI BRONX,538005418,13.6,257.5,255,0,-8.33234,51.08117,32,183,80,14.3,1,False,False,False
6003,MABROUK,240777000,0.0,360.0,211,5,23.68452,37.93032,8,32,37,0.0,1,False,False,False
6012,FRIEDRICHSHAIN,211519480,0.0,54.2,511,0,13.21761,52.53392,5,40,99,0.098,1,False,False,False
6181,RAN DF,241869000,12.6,0.8,0,0,4.18831,59.00657,44,250,89,12.6,1,False,False,False
6183,WILAMINA,232035982,0.0,360.0,222,5,7.41772,43.72459,7,45,37,0.0,1,False,False,False
6187,NG DRILLER,247452300,6.2,282.7,269,0,1.61523,53.50447,16,73,97,6.2,1,False,False,False
6225,WESERLAND,211431820,0.0,41.9,163,5,8.50992,53.20645,7,26,99,0.0,1,False,False,False
6351,BJOERN M,211225410,0.0,0.0,511,5,9.98958,53.46756,9,48,0,0.0,1,False,False,False
6353,WINDEA LA COUR,255915570,0.2,111.4,118,3,6.01669,54.0882,18,88,90,0.199,1,False,True,True
6461,BERNARDUS,244710443,0.0,360.0,511,15,6.08207,52.6443,7,54,33,0.0,1,False,False,False
6466,SYCARA  V,319035600,0.0,19.1,57,5,-81.04777,32.0245,13,68,37,0.0,1,False,False,False
6470,SIS,271001046,0.0,360.0,511,5,27.42473,37.03316,7,35,37,0.0,1,False,False,False
6519,STAR OF CHICAGO,367396720,4.7,87.8,511,0,-87.63454,41.88757,7,20,6,4.997,1,False,False,False
6520,UK104 EBEN HAEZER,245345000,0.0,187.0,87,0,5.60144,52.66017,6,24,30,2.2769999999999997,1,False,False,False
6522,RIVERFLOW SPIRIT,376152000,0.0,326.1,215,0,-123.0777,49.30664,16,95,33,0.0,1,False,False,False
6523,CFAV CANSO,316016480,0.0,149.0,324,5,-63.58591,44.66047,11,24,52,5.874,1,False,False,False
6530,FN 408 KENJA,219004119,2.3,191.5,207,7,10.99849,57.58854,4,16,30,2.7,1,False,False,False
6534,MEINE FAEHRE 1,218054990,0.0,163.8,344,5,7.15833,53.62819,13,50,60,0.0,1,False,False,False
6540,AASLAND,255916027,10.7,356.4,3,0,6.38555,53.78216,16,120,70,10.7,1,False,False,False
6541,KILIAN OLDENDORFF,636019971,0.0,257.3,58,5,18.52831,54.53462,32,229,70,13.667,1,False,False,False
6544,KALIMERA,240509600,0.0,149.9,257,0,22.79596,37.56823,7,30,37,0.0,1,False,False,False
6551,SILJA 3,270265000,0.0,0.0,511,0,3.8296,51.31867,9,72,99,0.0,1,False,False,False
6553,CREATE,244016193,0.0,360.0,511,13,5.03808,52.46491,7,23,37,0.0,1,False,False,False
6554,VALIANT LADY,311000983,15.4,88.1,86,0,-28.09964,37.79663,42,277,60,15.4,1,False,False,False
6575,LADY SWIFT,368067110,29.6,38.9,37,0,-122.59758,47.56941,8,24,40,30.47,1,False,False,False
6579,TORNADO,219036078,0.0,14.3,332,7,11.12718,57.32098,6,15,30,0.08699999999999992,1,False,False,False
6582,WISMAR,205210000,0.0,187.1,511,3,11.33043,54.59898,35,94,99,0.0,1,False,False,False
6585,WILSON BREMEN,311001795,8.7,175.7,175,0,-2.46781,56.41591,13,88,70,10.210999999999997,1,False,False,False
6590,SANDHAMN,265547830,0.0,128.4,222,0,18.07908,59.33039,10,40,60,0.0,1,False,False,False
6594,BUNKER SERVICE 12,211513110,0.0,336.3,511,0,8.7407,53.10718,7,35,99,0.0,1,False,False,False
6607,SUBLIME,244750916,0.0,11.7,95,5,5.59889,51.89766,12,110,79,9.854999999999999,1,False,False,False
6609,JEPPE VAN SCHIER,244670329,0.0,268.1,511,8,5.41099,53.17466,6,32,69,0.0,1,False,False,False
6610,ARKLOW BAY,244700336,11.2,178.5,174,0,-7.012,51.37718,15,119,79,11.297,1,False,False,False
6612,CORONA SPLENDOR,432969000,11.9,105.5,106,0,152.13816,-33.09238,38,229,70,11.662,1,False,True,True
6620,EGS ECHO,235017585,0.0,0.0,511,0,-1.38741,50.90169,5,15,40,0.0,1,False,False,False
6622,ERDA,246631000,0.0,35.4,511,5,5.43707,54.04924,80,79,54,0.0,1,False,False,False
6624,DJURGARDEN 7,265633760,0.0,360.0,511,0,11.96589,57.71171,6,21,69,0.0,1,False,False,False
6627,SJOERD,244650184,0.0,136.3,511,5,5.99161,53.18437,8,55,90,0.0,1,False,False,False
6628,ROOS,244126390,0.1,360.0,511,0,4.91883,52.33546,4,20,69,0.09399999999999996,1,False,True,True
6630,CAROLIN G.,305370000,7.8,26.0,27,0,4.22013,52.85307,12,88,70,10.59,1,False,False,False
6632,HARKEN 5,316018605,2.5,74.2,511,0,-123.06631,49.20391,5,10,90,2.597,1,False,False,False
6635,NSEA GEOSEA,245406000,0.0,54.0,245,5,4.78212,52.95872,15,85,90,0.0,1,False,False,False
6638,EENSGEZINDHEID,244670137,0.0,328.5,511,8,5.84557,53.15427,7,37,36,0.0,1,False,False,False
6639,FAIRPLAY VII,261024110,0.1,360.0,511,5,18.54725,54.53424,9,28,52,0.2,1,False,False,False
6640,STIG HARRY,257031020,0.0,239.3,216,0,11.25467,64.86717,6,14,31,8.712,1,False,False,False
6642,LEIRVIK,258027330,0.0,77.9,347,0,23.4003,70.28331,4,15,90,0.0,1,False,False,False
6644,EID,257239400,0.0,310.4,325,5,11.29925,63.74899,12,64,69,0.0,1,False,False,False
6645,HAVDONN,258201000,0.0,292.3,259,3,19.02086,69.70454,8,23,52,0.0,1,False,False,False
6647,TUG 10,205351190,0.0,1.0,331,0,4.32214,51.31034,11,30,52,7.681,1,False,False,False
6648,FAIRPLAY-28,255915653,0.0,267.2,294,0,4.09509,51.964,12,32,52,6.5,1,False,False,False
6649,TOWLINE,367464090,0.0,0.0,511,0,-71.05423,42.38994,6,20,52,5.543999999999993,1,False,False,False
6650,SENIOR,257687000,0.0,52.9,211,7,14.38961,67.29522,15,69,30,3.4299999999999997,1,False,False,False
6653,BALTIC SUN,255916186,6.7,67.3,64,0,9.98392,54.34502,12,89,70,9.459999999999999,1,False,False,False
6654,PORT OF SYROS,237046010,0.0,271.9,511,15,24.94526,37.44017,8,15,0,0.1,1,False,False,False
6656,AMENTO,244710358,6.9,49.3,50,0,4.71553,51.73999,11,110,79,8.184,1,False,False,False
6668,WISCHHAFEN,211444890,7.6,292.0,295,15,9.64684,53.5741,15,57,69,7.6,1,False,False,False
6685,APEX,235053723,0.2,323.1,146,5,-1.32314,50.83408,14,30,52,0.2,1,False,False,False
6686,EVGENIA,237296900,0.1,212.4,511,0,23.15702,37.2682,9,54,70,0.1,1,False,False,False
6709,EVENING STAR,366853070,0.0,346.7,511,0,-87.62259,41.88933,6,30,69,0.18900000000000006,1,False,False,False
6712,FINNMARKEN,259210000,0.0,302.5,131,5,10.00417,53.52805,26,139,60,0.0,1,False,False,False
6737,ORIENTAL,273356730,0.0,263.4,171,0,142.47375,46.62732,11,69,80,0.0,1,False,False,False
6777,WOLF,211583150,0.0,0.0,511,0,10.353,53.43148,7,29,33,0.0,1,False,False,False
6779,RSP-SB 05,261182144,0.0,360.0,511,0,13.34179,52.53894,9,121,79,0.0,1,False,False,False
6787,PIERRE CUYPERS,244013586,0.0,360.0,511,0,4.91797,52.3354,4,10,69,0.07300000000000005,1,False,False,False
6792,BRP LAURENCE NARAG,428000000,0.1,242.7,47,15,123.93515,10.30419,6,32,0,0.1,1,False,False,False
6801,NICOLE S,701006629,0.0,277.9,511,0,-58.72574,-34.24707,10,43,0,0.0,1,False,False,False
6904,BELINA,316003527,0.0,171.0,511,0,-123.18859,49.12372,7,24,30,3.089,1,False,False,False
6913,STEPHANIE DALSOE,219005956,0.0,346.4,200,7,12.30872,56.12819,4,14,30,2.4,1,False,False,False
6918,UK-95 AART MAASKANT,245836000,0.0,80.4,119,7,4.59073,52.46025,9,42,30,0.0,1,False,False,False
6930,EILTANK 65,211513810,6.6,113.5,113,0,5.72414,51.88708,11,111,80,6.6,1,False,False,False
6933,ALEXANDROS M,237365500,0.3,0.0,511,0,23.53005,37.96557,16,76,60,0.3,1,False,False,False
6935,OCEAN BRAVO,316006004,0.0,355.4,511,0,-73.11661,46.04821,8,33,31,0.0,1,False,False,False
6939,BONNY RIVER,212796000,16.1,161.7,162,3,-0.15304,39.66041,30,159,70,16.1,1,False,False,False
6950,VB BISON,218020020,0.0,272.2,511,0,9.91873,53.54308,12,24,52,0.0,1,False,False,False
6981,SVITZER ALMA,232002712,0.0,336.1,261,0,-1.51328,54.98617,11,30,52,7.681,1,False,False,False
6982,PAGADDER,205367990,0.0,360.0,511,5,4.41957,51.2372,7,35,89,0.0,1,False,False,False
7097,TRITON,244469000,0.0,187.0,355,0,8.5601,53.55325,12,33,52,0.0,1,False,False,False
7098,DCN SINJOOR,244000455,0.0,360.0,511,0,4.41192,51.24219,6,20,99,0.0,1,False,False,False
7101,RESCUE MERCEDES S E,265808520,0.0,324.1,51,0,11.61909,57.77198,4,14,51,0.0,1,False,False,False
7110,DEEPSEA YANTAI,311000483,0.2,123.3,180,3,3.13008,61.00082,73,107,91,0.2,1,False,False,False
7378,FREEDOM,205591190,0.0,285.6,511,0,4.25609,51.50655,10,84,70,0.0,1,False,False,False
7380,FLB2,211754880,0.0,360.0,511,0,13.21607,52.53475,5,17,90,0.0,1,False,False,False
7384,OOCL NEW YORK,477274700,17.0,191.0,190,0,-122.45783,47.70797,40,277,70,17.3,1,False,False,False
7404,HALO,319344500,0.0,130.8,296,0,23.66814,37.93804,8,42,37,0.1,1,False,False,False
7418,EAGLE II,538010031,14.3,45.7,43,0,26.1228,59.97692,25,161,70,17.407,1,False,False,False
7419,LA PALOMA,211619970,0.0,360.0,511,0,9.97862,53.54293,11,45,60,0.0,1,False,False,False
7465,GV STAR OF HOPE,232038483,2.7,92.4,96,0,-7.85571,51.70887,8,24,99,2.688,1,False,True,True
7466,BITLAND,244784000,12.8,164.4,165,0,21.68671,60.03676,16,100,89,12.8,1,False,False,False
7467,R177 DUEODDE,220072000,2.5,58.3,54,7,10.87419,57.577,5,15,30,4.516999999999998,1,False,False,False
7472,NORDENHAM,211599340,0.0,301.7,511,0,8.58041,53.53642,14,60,60,0.0,1,False,False,False
7503,NORTHEAST PILOT V,368222730,0.0,360.0,511,5,-70.50355,41.77208,4,12,50,0.09699999999999998,1,False,False,False
7621,SUN QUEEN,374112000,11.7,231.2,233,0,136.14623,33.60451,14,91,82,13.396,1,False,False,False
7627,LCT DIPASENA DUA,525019035,4.0,276.6,511,12,113.31908,-7.4257,14,67,70,4.0,1,False,False,False
7633,SENCKENBERG,211217760,7.0,41.5,511,0,4.9964,53.38196,8,30,0,7.0,1,False,False,False
7704,TUG RESPONSE,368430490,8.0,327.0,321,0,-122.69241,48.67788,14,40,52,7.996,1,False,True,True
7714,NIEUW HORIZON,244770587,0.0,360.0,511,0,5.43589,52.51963,9,42,0,0.0,1,False,False,False
7750,AGNES ESSBERGER,255806192,0.0,301.6,31,0,10.22397,56.14791,19,126,80,0.0,1,False,False,False
7758,COPENHAGEN BULKER,548976000,10.6,258.5,260,0,-8.63281,36.75578,30,180,75,10.6,1,False,False,False
7767,ISTRA ACE,309955000,0.3,278.1,23,1,-122.51767,47.53111,32,176,70,0.3,1,False,False,False
7768,LIARHOLM,244860453,0.0,360.0,511,8,4.77109,52.96091,5,15,37,0.0,1,False,False,False
7779,STAR TOPAZ,311000732,0.0,129.9,222,5,115.7433,-32.25363,32,229,70,13.667,1,False,False,False
7782,RES/RES 2,244660202,0.0,348.7,511,0,4.76725,51.8206,12,175,0,0.0,1,False,False,False
7785,SEA RAIDER V,319058300,0.0,177.0,316,5,-75.91477,23.6306,8,40,37,102.3,1,False,False,False
7786,JONATHAN,226007510,0.0,0.0,511,15,2.29783,48.86249,6,19,79,0.0,1,False,False,False
7797,GUARDVESSEL ADVANCER,219472000,0.2,342.2,172,0,11.37782,54.59939,8,23,90,0.2,1,False,False,False
7827,NARRABEEN,503604000,0.1,62.9,40,8,151.18996,-33.85364,14,70,60,0.492,1,False,False,False
7829,RWS 58,244750169,0.0,349.0,38,5,6.05079,52.50656,6,18,99,0.0,1,False,False,False
7836,UGLEN,257231000,0.0,292.3,221,5,8.6112,58.35679,26,78,90,0.0,1,False,False,False
7849,INDIANA HARBOR,366938730,0.0,185.0,180,0,-92.0187,46.69992,32,305,70,0.0,1,False,False,False
7854,VESTSKJAER,257548500,0.0,83.8,183,0,14.88587,68.57137,7,26,30,5.0,1,False,False,False
7859,ZEELAND,244131023,0.0,360.0,511,0,4.57985,51.80583,8,40,69,0.096,1,False,False,False
7926,LUNA,211519670,0.0,0.0,511,0,13.46452,52.49387,6,45,69,0.0,1,False,False,False
6651,SONILAND,236306000,11.0,212.0,210,0,18.51427,58.33912,14,90,70,10.844,1,False,True,True
6663,SPIRIT OF KINGSTON,338754000,0.1,105.8,511,0,-122.33907,47.60105,7,22,60,2.784,1,False,False,False
6665,DILETTA-COSTANZA,247141240,0.0,0.0,511,15,12.49732,38.01632,6,18,30,0.0,1,False,False,False
6669,VB AMBITION,232051394,0.0,207.4,84,0,0.36444,51.45052,12,32,52,6.5,1,False,False,False
6670,SIENNA,244670384,0.0,268.9,511,0,5.43582,52.5354,7,62,0,0.0,1,False,False,False
6673,ERNST STURM,211474990,0.0,267.6,222,0,9.3432,53.78692,14,58,69,0.0,1,False,False,False
6679,MICHELE GONSOULIN,367303080,5.3,33.8,39,12,-93.91927,29.88295,33,115,57,5.4,1,False,False,False
6681,L'ESPOIR,226009340,0.0,0.0,511,3,2.30358,48.86384,10,60,69,0.0,1,False,False,False
6718,PILOT 23,261080070,0.0,318.9,64,0,18.65233,54.40564,5,16,50,19.294,1,False,False,False
6722,MY EXPLORER,538070177,0.0,77.8,136,5,18.42355,-33.90376,12,67,37,0.0,1,False,False,False
6745,SONORO,209726000,9.1,181.7,181,0,18.99923,60.26561,16,100,70,9.992,1,False,False,False
6804,STRANGFORD 2,232003239,0.0,360.0,511,0,-5.55469,54.37252,14,64,60,0.396,1,False,False,False
6814,AURA,367560980,1.8,333.5,191,0,-82.43227,27.90595,13,30,90,1.8,1,False,False,False
6824,PUTFORD DEFENDER,232017303,1.5,127.1,130,0,0.88842,54.09761,17,61,70,3.97,1,False,False,False
6828,SPRUCEGLEN,316001844,8.5,226.4,229,0,-76.076,44.25329,24,223,70,8.499,1,False,True,True
6837,MATSON LANAI,538007628,0.2,169.3,259,1,-118.13739,33.66899,32,260,70,0.2,1,False,False,False
6863,RWS 79,246587000,12.7,68.0,76,0,3.87448,51.34933,6,24,55,12.7,1,False,False,False
6865,AVONTUUR,244770387,0.0,360.0,511,0,3.89579,51.51331,8,37,69,0.0,1,False,False,False
6866,NOMMO,240439300,0.0,360.0,511,5,23.66872,37.93985,7,26,36,0.0,1,False,False,False
6867,SEA CAT,367566130,0.0,222.4,511,0,-91.12153,29.64908,6,14,52,0.0,1,False,False,False
6871,FOX SUNRISE,266203000,0.7,44.8,244,0,11.70959,57.5908,14,70,80,0.7,1,False,False,False
6873,PAKE,244670138,0.0,265.9,511,0,5.68957,53.02149,9,68,90,0.0,1,False,False,False
6896,VIVI,265577470,0.4,69.1,68,0,19.07935,57.86823,14,64,60,0.396,1,False,True,True
6897,RIX ALLIANCE,209336000,0.1,104.1,330,1,11.20535,55.14932,11,88,70,0.1,1,False,False,False
6949,INCHCOLM,232030827,0.0,48.0,352,5,-2.09106,57.14264,12,23,52,10.584999999999999,1,False,False,False
6967,STENA HOLLANDICA,244758000,14.7,96.8,100,0,1.51086,51.94002,32,240,61,15.6,1,False,False,False
6971,SWETTE,244740259,0.0,0.0,511,0,4.48003,51.89805,8,67,79,0.0,1,False,False,False
7397,MISS MADELINE,367002110,0.0,248.8,511,12,-91.16944,29.68586,8,22,52,0.1,1,False,False,False
7401,DUBAI EXPRESS,636093143,19.4,289.7,291,0,-0.40001,49.62714,32,262,70,19.394,1,False,True,True
7403,NOBILING,244670751,0.0,0.0,511,15,5.87082,51.8491,6,29,37,0.0,1,False,False,False
7434,LOTSE 2,211318600,0.0,37.0,330,0,9.93137,53.52209,6,23,99,0.0,1,False,False,False
7436,BBC RHINE,304161000,15.3,331.6,334,0,1.18602,54.23625,25,162,70,15.3,1,False,False,False
7442,ELISABETH SOPHIA,244725111,0.0,360.0,511,0,3.73498,51.05439,5,25,37,0.0,1,False,False,False
7445,CALA MESQUIDA,225999596,0.1,147.0,255,8,2.18262,41.36488,13,25,52,5.732000000000001,1,False,False,False
7450,STRATEGIC RESOLVE,563211900,5.7,73.9,85,0,151.95254,-33.09522,30,182,70,5.684,1,False,True,True
7451,THURGAU GOLD,269057854,0.0,301.2,330,5,5.09162,52.06807,12,135,69,10.927999999999999,1,False,False,False
7455,ISLAND QUEEN,366776000,0.0,24.5,55,0,-70.60073,41.55071,9,30,60,5.46,1,False,False,False
7461,NOORTJE B,205557790,0.0,360.0,511,0,4.41343,51.90922,10,80,99,0.0,1,False,False,False
7468,VIKING NEPTUNE,257850000,15.0,159.5,164,0,10.78413,57.79076,32,229,69,15.0,1,False,False,False
7469,ORCA I,368135710,5.9,170.0,173,0,-122.34391,47.60079,8,26,60,6.945,1,False,False,False
7474,MYSING,265321000,0.0,25.0,31,0,18.07549,59.32899,6,32,60,0.0,1,False,False,False
7479,KOENIGSBORG,246071000,13.5,332.0,334,0,1.27288,53.47683,18,84,99,14.6,1,False,False,False
7486,ZK44 JELTE ALBERT,244170523,0.0,277.4,511,0,6.21153,53.40968,6,19,30,0.0,1,False,False,False
7487,KVB VERA,270254000,0.0,10.7,511,0,4.48113,51.89704,9,137,20,0.0,1,False,False,False
7490,BAC 23,227069110,0.0,27.4,511,0,0.8744,49.48033,19,60,60,0.0,1,False,False,False
7495,EZRA,244700666,0.0,360.0,511,0,4.22542,51.88615,6,35,0,0.0,1,False,False,False
7496,NT 1 WATERPIEPER,244146144,0.0,360.0,511,0,4.89975,52.39949,5,14,55,0.0,1,False,False,False
7594,MISS JUDY,368176430,0.0,47.0,511,0,-75.5487,39.5666,7,18,33,0.0,1,False,False,False
7606,GOTA,265522230,0.0,242.3,243,0,11.66716,57.6993,15,92,60,0.0,1,False,False,False
7608,KARTEPE,271002451,0.0,360.0,511,0,28.27937,36.84906,10,36,90,0.0,1,False,False,False
7609,HUSAVIK,257042930,0.0,56.0,330,5,5.27976,60.01681,14,66,60,0.0,1,False,False,False
7610,WILSON BAERL,314605000,6.7,169.0,168,0,6.36533,57.042,12,100,79,6.633,1,False,True,True
7613,JACKSON 3,244070453,0.0,360.0,511,15,4.89057,52.38572,4,7,69,0.0,1,False,False,False
7617,ZEVIROUS,563215500,0.0,173.3,301,0,103.76885,1.26893,12,75,80,4.1850000000000005,1,False,False,False
7622,FAMKE,244630496,0.0,0.0,511,0,5.7678,53.19515,6,61,99,0.0,1,False,False,False
7630,TRITON,244620441,0.0,360.0,511,0,3.81781,51.33677,6,20,33,0.0,1,False,False,False
7680,SM-PRC-101,261011140,0.0,360.0,201,8,19.3749,54.2415,10,58,99,0.0,1,False,False,False
7683,BENTHOS,227975290,0.0,298.0,511,15,0.11969,49.48367,9,20,90,0.0,1,False,False,False
7685,GV ABILITY,235014666,1.4,112.8,134,0,1.79851,53.47224,7,22,90,1.499,1,False,False,False
7707,CYCLOON,244025954,0.0,0.0,511,0,5.82507,51.84656,9,85,99,0.0,1,False,False,False
7711,CAPE ANN,369322000,10.1,7.0,10,12,-122.79058,45.62678,22,139,57,10.097,1,False,True,True
6652,MJOELNER-FUR,219016683,0.0,280.0,197,0,9.02498,56.80014,12,40,60,10.475999999999997,1,False,False,False
6655,NORDEN,266212000,0.0,243.1,160,0,11.57868,57.55402,14,80,80,0.0,1,False,False,False
6657,KRAKEN,226019840,0.0,120.6,272,5,0.45137,49.47519,12,135,70,0.0,1,False,False,False
6658,REEPERBAHN,211316150,0.0,356.4,17,0,9.88398,53.53288,8,29,60,0.0,1,False,False,False
6659,AMBITIE,244690352,0.0,360.0,511,5,5.34685,52.89017,10,86,79,10.4,1,False,False,False
6660,LADY MARIE CHRISTINE,244017000,14.8,291.9,293,0,-0.19744,49.51088,17,115,70,14.716000000000001,1,False,True,True
6661,RESOLUTE 1,232056217,0.0,360.0,511,0,0.02663,51.49443,8,23,79,0.0,1,False,False,False
6666,MARTA COSULICH,563221200,7.9,111.7,110,0,103.81293,1.20874,19,103,82,7.9,1,False,False,False
6672,IZAEL,224462180,0.0,255.3,229,11,-8.72973,42.24017,12,23,52,10.584999999999999,1,False,False,False
6689,HINNOY,258030970,13.8,7.7,4,0,16.02372,68.40152,19,117,60,13.8,1,False,False,False
6749,BG RED,255804860,12.6,116.9,119,0,1.70605,53.01894,27,170,70,12.7,1,False,False,False
6751,FOREST LILY,601479000,0.0,360.0,48,7,18.42585,-33.90673,10,40,30,0.0,1,False,False,False
6762,P97,244615809,0.0,66.0,157,0,4.8947,52.38515,6,21,99,0.19699999999999998,1,False,False,False
6806,STARSHIP II,367188610,4.9,176.4,511,15,-82.44098,27.90075,8,35,0,5.197,1,False,False,False
6833,CARIBE NAVIGATOR,305289000,0.0,303.6,178,5,-80.12006,26.09031,17,100,70,11.996,1,False,False,False
6838,GAS 88,211547100,0.1,358.8,196,5,4.22287,51.52541,12,95,90,0.1,1,False,False,False
6852,MSC KUMSAL,636020979,0.9,344.8,278,0,-82.42972,27.90502,42,333,71,1.579,1,False,False,False
6854,KARINA 3,264163630,0.0,360.0,511,0,6.09112,51.85523,10,80,20,0.0,1,False,False,False
6858,ALCYON,244034905,0.0,360.0,511,0,5.82088,51.85191,5,19,52,0.0,1,False,False,False
6861,CLEAROCEAN MESQUITE,352898688,0.0,50.0,245,5,-118.21232,33.77577,32,183,80,14.3,1,False,False,False
6875,JACOLIEN,244710106,0.0,144.0,149,0,4.8032,52.41976,11,103,52,0.0,1,False,False,False
6883,WYE RIVER,367341190,0.0,312.6,294,5,-75.20659,39.8943,20,138,52,0.0,1,False,False,False
6886,OV MYKEN,257241500,0.0,8.7,258,0,8.60727,58.35472,3,12,70,0.0,1,False,False,False
6898,DANICA SUNRISE,219209000,6.6,308.6,310,0,10.90315,57.82425,10,60,70,6.6,1,False,False,False
6948,WATERMAN,368072240,10.2,35.6,33,0,-122.6313,47.55042,8,21,60,10.2,1,False,False,False
6960,CATHERINE,538011031,0.4,337.7,189,0,3.98714,60.88778,31,183,70,0.5939999999999999,1,False,False,False
6975,MAGNOLIA SEAWAYS,219455000,15.2,71.4,73,0,6.27381,53.74723,30,200,79,15.2,1,False,False,False
6977,BOW SIRIUS,258910000,0.3,125.5,140,0,31.18504,-29.81655,32,183,80,14.3,1,False,False,False
6984,JOHN M LEDCOR,316027744,4.7,254.6,511,0,-123.13052,49.19917,5,14,52,4.6930000000000005,1,False,True,True
6985,SHOPPES FOUR SEASONS,477937600,0.0,197.9,106,9,114.15422,22.31347,12,47,49,0.1,1,False,False,False
6992,CMA CGM GOYA,255806113,13.9,268.0,269,0,0.85911,51.49085,20,142,70,13.9,1,False,False,False
6997,WALVIS,244810513,0.0,360.0,511,5,4.44572,51.87953,10,20,31,0.0,1,False,False,False
7005,HELENA ADRIAAN,244710038,0.0,42.4,105,5,4.44718,51.88685,12,100,79,6.633,1,False,False,False
7006,TRITON,265813560,0.1,253.3,73,3,18.07686,59.30318,6,15,52,10.2,1,False,False,False
7007,INSPIRER,257828000,0.0,22.3,141,15,4.53457,57.81469,92,133,99,0.0,1,False,False,False
7011,NELLY,244730988,0.0,360.0,511,0,5.42342,52.50666,8,64,79,0.0,1,False,False,False
7012,SALLY FOX,338790000,25.9,291.0,292,0,-122.36525,47.60574,11,35,60,26.791,1,False,False,False
7013,SCANDIA SEAWAYS,219027776,21.5,302.9,304,0,2.20726,52.68499,33,238,70,21.599,1,False,False,False
7018,VB DONAU,235054738,0.0,211.0,0,15,-2.9988,53.43057,10,28,31,0.0,1,False,False,False
7026,SIROCCO,244274000,0.1,312.0,511,0,5.43814,52.51701,6,19,90,0.1,1,False,False,False
